TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
53.23,53.3,50.51,50.4,75.13,75.0,77.96,77.9,76.7,58.89,53.0,53.4,31.31,13.93,197.5,-180.1,24.27,22.23,3.568,1.522,35.16,2.427,1.448,266.2,214.4,6.6,1.6,44.0,39.2,79.5,85.9,3.0,50.0,6.2,143.0,63.5,46.7,40,39,10.4,9.45,11.04,20,0,119.5,114.2,136.0,95.5,2.7,2.9,45.0,0.0,100,10.0,47.0,56,24.36,55.69,70.19,55.05,54.3,23.04,85.64,236.2,Normal
46.88,46.8,40.68,40.4,80.21,80.2,86.27,86.1,84.52,61.43,46.65,47.05,67.76,19.54,258.3,-210.0,55.37,53.33,3.569,1.522,57.23,3.402,1.034,268.5,214.4,2.8,3.8,37.6,32.9,89.9,104.2,6.9,39.6,2.0,119.5,29.6,70.8,67,64,13.67,5.738,8.015,20,0,112.0,108.4,137.0,103.3,6.1,6.4,50.0,0.0,100,23.0,49.0,56,29.0,56.3,75.64,48.91,48.16,24.25,85.65,213.0,Normal
51.88,52.0,40.81,40.5,69.97,69.7,80.45,80.2,77.81,69.83,51.12,52.05,116.2,29.37,88.51,-1.645,99.36,92.52,8.363,1.529,76.9,4.543,0.774,266.2,215.4,5.2,6.6,35.3,30.8,86.6,98.3,9.8,37.8,2.5,106.7,20.1,67.5,91,87,17.55,4.294,5.877,20,0,110.1,107.7,134.5,102.7,10.5,11.5,80.0,30.0,100,85.0,57.0,56,51.83,55.89,66.02,57.84,55.03,69.61,71.63,-12.06,Normal
44.18,44.3,40.73,40.5,80.09,80.0,83.85,83.7,82.6,54.31,44.16,44.39,42.35,14.12,318.2,-290.0,30.87,30.65,2.105,1.888,43.51,2.494,1.41,270.0,214.5,2.3,2.0,38.2,33.4,85.7,96.8,4.2,40.4,2.2,131.7,46.5,63.4,50,48,3.135,2.105,9.8,20,0,114.5,109.8,135.0,100.8,3.7,3.8,10.0,0.0,100,8.0,49.0,56,21.0,56.34,75.72,44.69,44.72,17.49,50.53,244.0,Normal
47.13,47.3,40.28,40.2,65.02,64.8,71.57,71.4,70.03,60.61,46.82,47.42,73.05,17.2,105.0,-49.15,61.67,58.87,5.437,2.639,48.69,4.453,0.7895,267.7,216.0,4.2,4.5,36.0,31.4,75.7,79.9,6.8,38.7,2.7,103.1,27.1,48.5,55,53,8.682,3.38,9.199,20,0,107.5,105.7,132.5,100.4,6.4,7.1,54.08,0.0,100,50.0,48.0,56,60.0,59.09,63.03,50.34,49.02,104.7,98.27,117.6,Normal
48.19,47.3,40.11,39.4,72.39,71.8,80.41,79.5,77.6,62.99,47.72,48.2,89.82,31.47,163.6,-105.2,72.33,68.09,4.309,0.05982,59.57,4.269,0.8236,268.7,214.8,3.6,4.8,35.8,31.3,84.3,94.3,6.9,38.0,2.2,108.0,24.2,62.7,69,66,-1.901,-0.6021,7.814,20,0,109.8,107.5,133.0,101.1,7.8,7.9,50.0,0.0,100,33.0,48.0,56,61.56,55.85,63.93,50.14,49.75,93.51,103.4,156.9,Normal
49.46,48.0,40.56,40.2,72.51,72.7,81.07,80.4,78.17,64.75,48.74,49.22,95.63,32.34,150.1,-86.78,80.03,73.55,4.328,-2.15,59.49,4.73,0.7434,268.3,215.8,4.6,4.2,35.6,31.1,84.6,94.8,7.4,38.5,2.9,107.7,23.1,64.0,69,66,4.634,1.378,7.814,20,0,109.8,107.1,134.5,102.7,7.9,7.8,30.0,0.0,100,33.0,48.0,56,61.7,55.85,64.87,51.65,51.27,86.06,103.9,136.8,Normal
56.95,57.2,50.72,50.8,85.16,84.9,91.02,90.7,89.39,69.74,56.68,57.08,65.27,18.11,219.1,-172.0,55.92,53.5,3.58,1.16,57.55,3.416,1.029,267.6,215.1,7.7,3.6,43.1,38.2,94.3,112.7,6.3,48.5,5.6,129.0,35.0,74.7,67,64,24.67,10.75,8.015,20,0,117.8,113.1,141.9,103.1,5.8,6.4,48.94,0.0,100,25.0,49.0,56,23.0,56.18,80.88,59.15,58.19,17.6,85.93,202.3,Normal
43.24,43.2,40.07,39.9,69.36,69.4,72.8,72.5,71.62,51.93,43.17,43.49,38.88,13.28,222.7,-197.1,28.44,27.85,2.851,2.265,36.59,2.733,1.286,271.5,215.5,2.7,2.2,37.2,32.5,74.7,78.4,4.1,39.9,2.5,123.5,49.0,45.7,42,40,-0.1335,-0.09768,10.89,20,0,111.3,108.2,131.5,97.8,3.3,3.1,30.0,0.0,100,15.0,48.0,56,33.51,56.14,65.28,44.49,44.23,34.86,68.42,237.5,Normal
61.34,61.4,50.27,50.0,75.62,75.6,86.15,85.6,82.84,75.48,59.76,61.47,116.5,36.57,81.56,-1.642,99.0,84.87,15.29,1.158,77.15,4.512,0.7793,265.7,214.6,9.4,6.4,40.6,35.6,92.0,108.2,10.0,45.9,5.3,114.5,22.7,72.4,92,88,15.66,3.823,5.791,20,0,115.3,111.8,139.9,103.3,10.0,11.4,70.0,100.0,100,100.0,57.0,56,54.0,55.32,68.07,73.15,67.15,68.86,61.21,-10.77,Normal
60.48,60.6,50.47,50.3,85.49,85.3,94.99,94.8,92.38,77.28,59.67,60.61,104.6,28.72,166.4,-90.51,89.59,82.4,8.343,1.159,83.64,3.766,0.9336,264.4,214.9,8.2,5.9,42.1,37.2,100.7,126.1,10.2,46.8,4.8,124.7,23.8,89.0,100,96,30.7,8.343,5.11,20,0,116.0,110.7,143.9,105.9,9.7,10.3,70.0,0.0,100,46.0,49.0,56,32.0,55.81,79.82,66.35,63.43,28.72,68.46,133.5,Normal
44.55,44.3,39.87,39.9,68.46,67.9,73.13,71.8,71.62,55.09,44.24,44.68,51.81,16.67,183.6,-148.5,41.96,39.17,3.947,1.16,37.65,3.918,0.8974,266.5,215.1,2.5,2.3,37.6,32.7,73.8,77.0,2.6,39.4,1.8,107.1,33.5,44.8,43,41,3.027,1.662,10.74,20,0,107.5,105.9,131.0,97.2,4.0,4.4,25.0,0.0,100,22.0,47.0,56,78.0,59.25,63.03,46.29,46.03,105.9,94.73,209.6,Normal
55.6,55.6,45.19,44.9,70.06,70.0,79.8,79.5,76.95,69.95,54.15,55.77,108.2,31.67,77.7,-1.191,93.49,80.41,14.61,1.53,69.34,4.741,0.7416,266.5,215.4,7.2,6.2,37.7,33.0,85.7,96.8,9.0,41.7,3.8,107.1,21.4,63.3,81,78,17.68,4.649,6.677,20,0,111.8,109.2,136.0,102.2,9.5,10.5,80.0,100.0,100,80.81,57.0,56,58.0,54.95,63.81,67.01,61.42,85.84,62.78,-9.289,Normal
53.56,53.2,49.86,50.3,85.41,85.1,89.13,88.0,87.63,62.01,53.41,53.6,41.88,16.88,288.2,-263.2,33.07,31.76,1.741,0.4253,40.5,2.871,1.225,269.9,214.5,6.8,1.6,43.3,38.5,89.6,103.7,3.5,49.0,5.5,138.7,49.1,65.0,47,45,9.54,6.479,10.19,20,0,118.8,113.6,139.0,100.8,3.1,2.9,40.0,0.0,100,5.0,49.0,56,20.0,56.26,79.2,54.81,54.26,17.66,41.79,240.2,Normal
53.47,53.6,50.88,50.8,75.22,74.9,78.12,77.8,76.58,59.34,53.29,53.69,32.27,17.13,191.5,-176.3,23.34,21.65,3.594,1.901,36.13,2.272,1.548,266.6,215.9,7.7,2.5,43.1,38.2,79.8,87.4,2.5,49.8,6.7,140.4,60.9,49.1,43,41,4.727,4.165,10.74,20,0,115.7,111.3,135.0,95.7,2.8,2.8,35.0,0.0,100,10.0,47.0,56,25.55,55.52,68.48,55.05,54.5,31.75,86.26,236.5,Normal
53.68,53.8,50.35,50.4,85.16,84.9,88.48,88.3,87.18,61.39,53.53,53.85,37.03,14.49,288.2,-265.6,29.78,28.47,2.839,1.524,42.62,2.457,1.431,268.1,214.6,6.3,1.9,44.0,39.2,90.2,104.7,4.1,49.8,5.8,145.4,55.2,65.7,49,47,17.13,13.15,9.926,20,0,122.7,116.2,139.0,101.3,3.5,3.4,40.0,0.0,100,5.0,49.0,56,20.0,56.43,80.43,55.13,54.54,14.48,68.14,241.6,Normal
47.54,48.3,40.77,40.5,67.56,67.5,73.86,74.1,72.97,62.46,47.51,47.91,70.86,9.972,118.2,-57.35,60.61,60.39,3.575,3.358,50.91,4.186,0.84,269.8,214.8,4.5,4.5,36.2,31.6,78.9,84.4,7.7,39.2,3.2,109.2,30.5,52.7,59,57,14.87,5.969,8.75,20,0,113.1,110.1,133.0,100.3,6.6,7.6,30.0,0.0,100,57.24,49.86,56,25.0,57.86,67.98,49.32,48.61,23.64,85.81,132.0,Normal
48.15,48.2,45.27,45.3,74.81,74.7,77.79,77.6,76.74,55.58,48.13,48.36,33.51,11.79,237.5,-215.7,25.78,25.57,2.11,1.891,36.55,2.48,1.418,269.3,214.8,4.7,1.6,40.6,35.6,79.2,85.4,3.5,44.9,4.5,136.2,56.4,51.0,43,41,9.376,7.957,10.74,20,0,114.2,109.8,135.0,98.3,2.7,2.9,20.0,0.0,100,10.0,48.0,56,20.0,55.44,71.22,48.62,48.61,17.94,50.64,240.3,Normal
48.19,48.2,44.9,44.8,64.69,64.5,67.92,67.6,66.83,55.25,48.0,48.36,36.17,12.22,129.6,-105.7,29.43,27.75,3.206,1.525,33.76,3.065,1.147,268.5,214.7,4.8,2.7,40.1,35.1,70.3,71.5,4.1,44.4,4.4,123.2,52.9,36.4,39,38,10.06,7.913,11.2,20,0,111.8,108.4,129.0,92.7,3.1,3.3,35.0,0.0,100,23.0,47.0,56,48.0,55.24,61.06,49.44,49.06,50.33,76.96,211.0,Normal
56.95,57.2,50.76,50.8,85.12,84.9,91.02,90.8,89.35,69.7,56.68,57.12,65.31,18.45,217.7,-170.9,55.5,53.09,3.944,1.526,57.48,3.395,1.036,265.9,214.9,7.9,3.5,42.9,38.0,94.3,112.7,6.3,48.7,5.6,128.7,34.7,74.2,67,64,23.01,10.02,8.015,20,0,117.8,112.9,140.4,102.7,5.9,6.4,50.45,0.0,100,25.0,49.0,56,23.0,56.18,80.59,59.23,58.23,18.14,94.62,201.1,Normal
53.11,53.2,50.35,50.3,75.13,75.2,77.96,77.9,76.74,58.81,52.88,53.28,31.33,13.48,199.0,-181.1,24.72,22.67,3.58,1.527,35.2,2.469,1.424,266.3,215.1,6.3,1.9,44.1,39.3,79.8,86.4,3.3,50.1,6.1,143.6,63.7,47.2,40,39,11.96,10.85,11.04,20,0,119.9,115.1,135.5,95.2,2.7,2.8,45.0,0.0,100,10.0,47.0,56,28.04,55.69,70.28,54.89,54.13,22.18,85.92,236.0,Normal
55.56,55.6,45.23,45.1,70.02,69.8,79.72,79.5,76.86,69.95,54.19,55.73,108.2,31.81,77.12,-0.7401,92.91,80.55,13.9,1.533,68.74,4.752,0.7398,267.6,215.8,7.4,6.0,37.6,32.9,85.5,96.3,9.0,41.7,4.0,107.5,22.0,63.3,81,78,15.04,3.955,6.677,20,0,113.1,110.7,134.5,100.5,9.7,10.5,70.0,100.0,100,86.71,57.0,56,55.0,55.03,63.89,66.89,61.3,86.2,59.72,-11.89,Normal
43.28,43.4,40.07,40.1,69.4,69.2,72.76,72.7,71.62,51.89,43.17,43.45,37.97,12.82,223.2,-198.1,28.73,27.78,2.477,1.526,36.63,2.757,1.275,271.5,214.9,2.7,2.5,37.4,32.5,74.4,78.0,3.6,39.8,2.7,124.0,49.6,46.4,42,40,4.168,3.122,10.89,20,0,112.7,109.4,131.5,97.8,3.3,3.5,30.0,0.0,100,15.0,48.0,56,32.42,56.79,65.61,44.61,44.23,34.9,59.45,237.7,Normal
63.87,64.4,54.03,54.2,85.57,85.8,94.13,94.8,92.06,78.63,62.58,64.09,94.61,22.94,148.5,-76.8,88.0,76.43,13.46,1.89,77.68,3.983,0.8828,265.4,214.6,9.8,3.9,44.3,39.5,98.7,121.6,8.0,50.4,6.0,123.2,24.5,82.0,92,88,54.44,16.37,5.791,20,0,108.2,98.4,143.4,105.1,9.0,10.1,60.0,90.0,100,45.25,49.03,56,32.0,56.71,80.84,74.83,68.92,22.82,54.61,128.8,Normal
43.28,43.2,40.07,39.9,69.36,69.4,72.76,72.5,71.62,51.93,43.17,43.45,38.23,12.75,221.6,-196.2,28.69,27.74,2.474,1.524,36.55,2.761,1.274,270.1,214.6,2.5,2.2,37.2,32.5,74.7,78.4,3.8,39.8,2.4,123.7,49.0,45.5,42,40,3.011,2.24,10.89,20,0,111.3,108.2,130.5,96.8,3.3,3.3,30.0,0.0,100,15.0,48.0,56,33.46,56.14,65.28,44.49,44.18,33.47,59.37,236.3,Normal
44.26,44.4,40.93,40.5,79.88,79.7,83.53,83.5,82.39,54.35,44.32,44.55,41.08,12.78,316.3,-288.0,29.69,30.21,2.101,2.613,42.97,2.43,1.447,270.7,213.9,2.5,1.8,38.2,33.4,85.7,96.3,4.9,40.4,2.3,132.3,46.9,62.9,50,48,2.924,2.024,9.8,20,0,113.8,109.0,135.5,101.2,3.7,3.7,10.0,0.0,100,8.0,49.0,56,18.0,56.26,76.09,44.86,44.88,15.47,50.41,244.9,Normal
53.84,53.4,49.94,49.6,85.37,85.4,89.3,88.9,87.67,62.54,53.65,53.85,43.87,18.14,280.7,-254.9,35.06,33.37,1.749,0.05947,42.45,2.904,1.211,268.0,215.5,6.5,1.6,43.3,38.5,90.5,105.2,4.4,48.8,5.5,138.1,47.6,67.2,49,47,11.48,7.441,9.926,20,0,119.0,113.6,140.4,100.6,3.6,3.6,40.0,0.0,100,5.0,49.0,56,24.0,56.26,80.14,54.97,54.38,18.23,41.97,236.1,Normal
47.99,48.0,45.11,44.9,75.05,75.0,78.12,78.1,76.99,55.58,48.0,48.2,34.47,12.72,240.4,-218.7,25.7,25.84,1.737,1.885,36.91,2.448,1.436,269.5,214.1,3.9,1.7,41.0,36.1,79.8,86.4,3.9,44.9,3.9,135.9,56.4,50.3,43,41,6.075,5.013,10.74,20,0,115.6,111.1,134.5,97.1,3.1,3.1,20.0,0.0,100,10.0,48.0,56,23.0,55.52,70.93,48.5,48.48,19.82,41.68,240.6,Normal
53.52,53.8,50.27,50.6,62.81,62.3,66.08,65.3,64.99,59.59,53.45,53.77,36.73,12.25,60.6,-36.12,29.24,28.65,2.858,2.27,32.07,3.206,1.097,269.3,216.0,9.3,2.1,41.5,36.6,67.4,67.5,2.6,49.5,8.0,122.5,54.8,30.9,37,36,5.731,4.437,11.53,20,0,112.2,109.2,127.5,89.9,3.1,3.0,20.0,0.0,100,40.0,47.0,56,52.0,54.99,58.85,54.64,54.26,76.16,68.59,142.0,Normal
56.14,56.3,45.56,45.3,74.85,74.9,84.88,84.7,82.52,73.27,55.37,56.22,111.4,26.21,102.7,-17.56,94.44,87.64,7.586,0.7898,75.94,4.373,0.8041,266.5,214.3,6.8,6.0,38.5,33.7,90.7,105.7,9.4,42.4,3.9,112.0,21.1,72.5,90,86,16.47,4.206,5.964,20,0,116.7,112.7,137.0,102.8,9.8,10.9,70.0,30.0,100,70.0,53.0,56,43.0,55.73,71.01,61.93,59.09,41.16,64.04,39.05,Normal
55.23,55.8,45.97,45.9,70.3,71.7,78.04,80.2,76.91,69.21,54.02,55.53,88.04,12.89,87.55,-12.4,83.18,72.31,13.51,2.632,63.84,4.581,0.7676,273.1,215.4,5.0,5.8,40.8,35.8,86.0,97.3,9.9,44.1,3.3,107.5,21.5,61.4,75,72,46.77,15.11,7.233,20,0,114.5,110.9,139.0,99.7,8.2,9.9,50.0,55.93,100,62.97,54.68,56,20.0,55.16,70.73,65.62,60.56,19.87,64.14,47.55,Normal
54.7,55.6,46.58,46.6,70.18,68.7,77.92,76.8,75.92,68.88,54.23,54.95,86.41,22.25,78.61,-14.46,72.97,68.71,6.532,2.267,58.21,4.408,0.7977,268.0,215.6,7.2,5.3,39.4,34.5,82.1,90.4,7.1,43.9,4.4,112.2,30.1,55.9,69,66,10.97,3.612,7.814,20,0,117.4,113.8,135.0,98.9,8.1,9.0,60.0,100.0,100,98.79,57.0,56,55.0,55.77,65.08,63.86,57.86,57.39,26.15,33.77,Normal
53.76,53.8,50.51,50.3,62.28,62.3,65.35,65.4,64.38,59.26,53.61,53.85,34.47,10.88,57.45,-33.86,29.06,27.74,2.108,0.7917,32.22,3.171,1.109,269.6,214.6,8.0,2.0,42.4,37.5,67.4,67.5,3.5,49.6,7.3,126.0,58.6,30.0,37,36,13.18,10.88,11.53,20,0,113.8,110.1,129.5,89.0,3.1,3.3,30.0,0.0,100,40.0,47.0,56,52.0,55.03,59.67,54.85,54.42,56.31,50.58,139.4,Normal
55.64,56.1,46.62,46.4,68.99,68.7,77.55,77.6,75.06,68.68,54.56,55.81,95.37,27.69,71.16,-3.479,81.18,71.38,11.33,1.533,63.09,4.524,0.7772,267.5,215.9,7.5,5.3,38.9,34.0,82.9,91.8,8.9,43.4,4.3,109.0,25.7,57.6,73,70,13.19,3.935,7.424,20,0,116.9,113.6,138.0,103.5,8.9,9.7,60.0,100.0,100,97.85,57.0,56,55.0,55.69,63.97,66.6,60.77,80.23,46.62,-0.8346,Normal
59.37,59.6,50.18,50.0,70.63,70.4,79.14,79.1,76.33,70.52,57.75,59.5,94.58,31.23,64.54,-1.191,83.04,68.38,15.82,1.17,60.97,4.788,0.7343,266.6,216.9,9.0,5.4,41.2,36.1,84.3,94.3,8.3,46.8,5.8,110.3,26.0,58.2,71,68,20.41,6.137,7.617,20,0,116.4,113.6,138.5,101.3,8.7,9.6,70.0,100.0,100,100.0,56.0,56,55.91,55.16,63.68,71.64,65.43,87.88,61.25,-15.88,Normal
56.63,56.8,50.22,50.1,75.62,75.6,81.68,81.5,79.53,66.92,55.74,56.72,67.09,23.88,139.6,-96.41,57.34,49.42,8.711,0.7929,50.97,3.955,0.8889,265.8,214.9,7.9,3.7,42.1,37.2,85.2,95.8,6.5,48.0,5.9,118.8,33.3,58.6,58,56,16.68,7.074,8.86,20,0,114.9,110.7,136.5,98.1,6.1,6.8,80.0,0.0,100,32.0,47.0,56,44.0,55.44,68.97,63.45,60.19,42.38,64.28,171.7,Normal
62.4,62.8,52.68,52.7,81.81,83.0,89.99,91.9,88.53,76.66,61.15,62.65,91.72,16.36,133.0,-57.62,87.07,75.84,13.48,2.261,73.8,4.148,0.8477,268.9,215.0,7.8,3.2,44.9,40.1,95.3,114.7,8.3,50.0,5.2,117.8,22.3,74.6,88,84,57.43,17.81,6.14,20,0,106.7,94.6,141.4,100.6,8.7,10.1,60.0,90.0,100,49.58,49.61,56,20.0,56.88,80.23,72.25,67.24,16.82,64.55,115.5,Normal
47.09,47.0,41.05,40.7,79.88,80.0,85.94,86.0,84.15,61.35,46.86,47.3,67.59,19.95,254.4,-206.8,53.94,51.89,3.937,1.889,57.66,3.289,1.069,267.8,214.5,3.3,3.6,37.2,32.5,89.6,103.7,6.4,39.8,2.4,119.2,29.4,71.2,67,64,9.658,4.064,8.015,20,0,112.2,108.4,137.0,103.5,6.1,6.3,40.0,0.0,100,23.0,49.0,56,25.0,56.06,75.8,48.79,48.2,24.24,94.48,213.1,Normal
43.12,43.2,40.03,40.1,69.81,69.2,73.13,72.5,72.12,52.06,43.09,43.41,37.3,11.37,225.7,-199.8,27.55,27.33,2.835,2.617,35.48,2.73,1.288,270.1,214.3,2.0,1.6,38.2,33.4,73.8,77.5,2.4,39.9,1.7,123.2,49.2,44.3,40,39,1.183,0.9017,11.04,20,0,110.7,107.5,130.5,96.3,3.1,3.0,30.0,0.0,100,15.0,48.0,56,33.89,56.1,65.49,44.45,44.14,29.06,68.03,237.4,Normal
56.3,57.2,50.8,51.2,75.13,74.4,80.54,79.5,78.79,66.67,55.62,56.67,60.01,19.4,134.6,-93.97,49.57,43.45,9.503,3.38,46.77,3.727,0.9435,266.6,216.3,9.0,4.0,42.1,37.2,83.5,92.8,5.3,49.0,6.9,119.9,36.2,54.7,56,54,10.07,4.772,9.084,20,0,114.9,110.9,137.0,98.6,4.9,6.1,60.0,0.0,100,32.0,47.0,56,32.0,55.44,68.88,62.91,59.91,34.65,75.85,180.5,Normal
56.26,56.5,49.94,49.8,75.46,75.2,81.44,81.3,79.4,66.67,55.42,56.43,66.33,22.57,141.3,-97.53,56.36,48.84,9.039,1.519,50.63,3.914,0.8984,266.4,214.0,7.4,3.9,42.4,37.5,85.2,95.8,6.3,47.8,5.4,118.5,33.6,57.8,58,56,15.59,6.687,8.86,20,0,115.1,111.1,139.4,100.9,6.1,6.7,80.0,0.0,100,32.0,47.0,56,39.0,55.52,69.13,62.95,59.66,39.81,65.87,174.3,Normal
55.11,54.1,49.77,49.5,86.43,85.8,91.75,90.1,89.39,65.2,54.76,54.91,59.45,26.38,270.3,-237.2,47.78,44.63,1.377,-1.773,41.5,4.048,0.8685,268.1,214.8,5.2,0.9,44.3,39.5,91.0,106.2,2.2,48.3,4.2,130.7,40.2,66.5,48,46,0.4913,0.235,10.06,20,0,118.5,113.3,140.9,100.5,4.3,4.6,0.0,0.0,100,15.0,49.0,56,30.86,56.3,76.87,55.67,55.73,30.78,33.05,223.9,Normal
53.27,52.5,45.15,44.4,67.56,66.8,75.58,74.6,72.85,65.85,52.92,53.19,89.62,30.49,78.16,-19.03,72.89,69.74,2.483,-0.6752,54.54,4.699,0.7482,268.1,215.4,5.9,4.8,38.5,33.7,79.5,85.4,6.8,42.2,3.9,106.5,27.0,51.7,63,60,-4.259,-1.352,8.428,20,0,111.3,108.8,135.0,100.8,7.7,8.1,22.79,0.0,100,65.0,51.0,56,66.0,54.95,60.94,53.95,54.01,122.2,59.6,28.9,Normal
43.85,43.8,40.48,40.2,70.06,69.8,73.58,73.5,72.24,52.51,43.7,43.98,39.65,15.07,222.3,-197.7,30.17,28.86,2.475,1.159,37.65,2.818,1.248,270.4,214.7,3.0,2.2,37.2,32.5,75.7,79.9,3.6,39.8,2.7,122.2,46.8,47.2,43,41,4.338,3.112,10.74,20,0,109.0,106.3,130.0,96.5,3.7,3.6,30.0,0.0,100,15.0,48.0,56,34.53,56.1,65.45,45.18,44.84,38.69,59.4,235.3,Normal
48.11,48.2,45.19,45.1,74.97,75.0,78.0,77.9,76.95,55.62,48.13,48.32,33.93,11.77,239.0,-216.8,26.15,26.29,1.743,1.891,36.81,2.498,1.408,268.9,214.8,4.1,1.9,40.8,35.9,79.8,86.4,3.8,44.9,4.1,136.5,56.7,50.5,43,41,9.454,7.925,10.74,20,0,115.1,110.9,134.5,97.4,3.0,3.3,20.0,0.0,100,10.0,48.0,56,23.0,55.48,70.89,48.58,48.61,18.34,41.83,239.3,Normal
43.85,45.1,40.07,40.4,64.28,62.8,68.29,66.5,67.69,54.02,43.87,44.39,45.09,6.752,153.7,-115.4,33.64,33.79,4.646,4.794,35.77,3.307,1.063,269.8,213.5,2.1,2.7,38.3,33.5,69.2,70.0,2.5,39.9,1.6,115.7,46.8,36.5,42,40,-4.493,-2.834,10.89,20,0,110.9,108.2,129.5,94.8,4.0,4.7,0.0,0.0,100,56.9,49.1,56,30.0,59.41,62.87,44.9,44.92,46.96,111.5,210.5,Normal
51.59,51.6,45.48,45.4,85.33,85.1,91.43,91.0,89.23,64.13,50.99,51.76,68.25,24.59,280.8,-237.2,55.32,49.92,6.946,1.541,59.05,3.294,1.067,268.6,217.1,5.4,3.0,40.0,35.0,94.0,112.2,6.1,43.6,3.6,126.6,32.6,77.2,69,66,13.58,5.661,7.814,20,0,116.0,111.6,139.4,103.5,5.9,6.2,70.0,0.0,100,20.0,49.0,56,26.0,55.65,78.83,57.43,54.54,25.45,57.81,220.8,Normal
50.61,50.8,44.62,44.6,74.85,74.9,80.58,80.5,78.54,61.64,49.68,50.82,64.5,22.89,190.3,-148.7,53.43,45.18,10.13,1.885,50.01,3.757,0.9359,270.1,214.0,5.5,3.5,38.9,34.0,83.8,93.8,5.9,42.9,4.0,116.4,32.9,59.8,57,55,11.1,4.895,8.971,20,0,112.7,109.2,135.5,100.5,5.6,6.4,80.0,0.0,100,25.0,48.0,56,41.0,55.36,68.64,57.51,54.26,41.37,74.78,206.0,Normal
45.65,45.8,39.33,39.1,69.36,69.4,75.5,75.4,74.04,59.92,45.47,45.95,68.97,16.41,158.6,-106.1,56.62,54.94,4.312,2.626,49.42,4.029,0.8728,269.6,215.0,2.8,3.8,36.3,31.7,79.2,85.4,6.9,38.4,2.2,107.3,28.3,53.8,56,54,5.993,2.471,9.084,20,0,108.8,106.1,133.0,100.4,6.0,6.7,50.0,0.0,100,33.0,48.0,56,39.17,56.02,66.18,47.85,47.05,38.73,103.5,176.2,Normal
54.99,55.2,46.01,45.9,84.1,84.2,92.53,92.5,90.5,72.53,54.56,55.16,94.18,22.71,200.7,-129.2,80.92,77.01,5.443,1.535,75.51,3.768,0.9331,268.1,216.2,5.9,3.5,40.0,35.0,96.0,116.1,6.7,43.2,3.2,120.4,24.7,81.0,90,86,28.87,8.717,5.964,20,0,114.5,110.7,141.9,106.0,8.3,9.3,50.0,0.0,100,35.0,49.0,56,26.07,55.69,80.23,58.86,57.08,22.22,73.46,165.2,Normal
47.58,47.7,40.6,40.4,65.18,65.0,71.73,71.5,70.15,60.82,47.1,47.79,73.5,17.77,104.7,-48.99,62.48,58.23,6.145,1.893,48.88,4.495,0.7823,269.3,215.0,4.4,4.2,36.0,31.4,75.7,79.9,6.8,38.9,2.9,103.1,27.6,48.5,55,53,10.13,3.919,9.199,20,0,107.5,105.7,132.0,99.3,6.4,7.3,59.66,0.0,100,50.0,48.0,56,63.0,59.21,62.99,51.86,49.96,112.8,77.57,119.6,Normal
54.29,54.2,45.31,45.3,82.71,83.0,90.57,91.2,89.07,71.96,54.02,54.46,87.83,16.78,191.2,-120.2,80.62,78.2,3.953,1.529,71.32,3.975,0.8846,268.2,215.4,6.1,2.2,39.2,34.3,93.5,110.7,6.5,42.9,3.8,117.4,23.6,76.4,84,80,45.99,14.89,6.496,20,0,114.0,110.7,139.4,104.4,8.0,8.9,50.0,0.0,100,35.0,49.0,56,25.08,55.44,80.47,56.36,55.57,16.09,94.87,158.5,Normal
46.1,47.0,40.73,40.5,67.84,67.3,73.0,73.1,72.12,59.18,46.04,46.48,58.63,10.08,147.0,-98.5,48.23,47.65,3.949,3.364,47.1,3.6,0.9766,272.8,215.2,4.2,3.8,36.3,31.7,76.9,81.9,6.3,39.6,3.3,115.6,38.7,50.3,54,52,10.56,5.125,9.315,20,0,113.1,109.8,131.5,98.9,5.6,6.5,30.0,0.0,100,44.83,49.24,56,25.0,57.74,67.37,47.89,47.17,25.12,94.78,184.4,Normal
53.6,53.8,50.27,50.3,62.44,62.3,65.59,65.4,64.62,59.38,53.53,53.81,35.31,10.86,58.69,-34.24,29.86,29.27,2.48,1.894,32.36,3.244,1.084,268.9,215.1,7.2,2.3,43.1,38.2,67.7,68.0,3.4,49.6,6.5,125.2,57.5,29.3,37,36,13.2,10.64,11.53,20,0,114.5,110.7,130.0,90.8,2.9,3.5,30.0,0.0,100,40.0,47.0,56,52.0,55.12,59.3,54.77,54.34,62.23,59.51,134.8,Normal
