TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
43.89,43.9,40.23,40.1,70.71,70.8,74.19,74.4,72.97,52.83,43.7,44.06,38.94,13.6,225.5,-200.1,29.72,28.19,2.912,1.384,37.96,2.753,1.277,268.7,195,2.8,1.9,37.1,32.4,76.3,80.9,4.4,39.9,2.5,124.2,47.9,48.9,44,42,5.553,4.055,10.6,20,0,111.3,108,134,100.6,3.6,3.8,30,0,100,15,48,42,45.54,60.11,67.12,45.72,45.08,46.53,69.89,235.1,F5
43.77,43.8,39.78,39.8,80.37,80.4,84.22,84,82.88,54.18,43.66,43.98,43.22,15.03,322.4,-294.2,32.33,31.47,2.575,1.714,43.24,2.629,1.337,269.6,194.6,2.4,1.2,37.4,32.7,85.2,95.8,3.9,39.6,2,130.7,45.2,64.1,49,47,4.951,3.258,9.926,20,0,114.2,109.6,137,103,3.8,4,20,0,100,8,49,42,25,60.4,75.52,44.98,44.68,23.85,61.81,243.3,F5
61.17,61.6,49.9,49.8,75.34,75.2,85.08,84.8,82.23,75.31,59.63,61.34,107.2,31.39,76.11,-0.2804,92.09,79.52,13.96,1.392,71.06,4.556,0.7717,264.1,196,8.6,5.9,41,36.1,90.7,105.7,9.2,46.1,4.9,113.3,22.9,68.9,84,80,17.87,4.74,6.496,20,0,116,112.4,143.4,106.3,9.4,11.8,80,100,100,100,57,42,50.41,55.69,68.68,72.5,66.62,57.99,57.07,-11.83,F5
44.43,44.3,40.36,40.2,66.08,65.8,69.97,69.5,68.59,53.78,44.4,44.64,43.73,15.51,166.7,-138.5,33.05,32.85,1.915,1.717,37.22,3.122,1.126,270,195,3.7,3.1,36.3,31.7,72.5,75,4.2,39.6,3.1,116.2,43.7,43.1,43,41,-0.3566,-0.2319,10.74,20,0,108.2,105.9,130.5,97.5,3.6,4.3,25,0,100,22,47,42,72,59.99,62.5,44.98,45.04,148.3,45.96,216.8,F5
56.01,56.3,45.27,45.1,70.18,70.1,79.27,79.5,76.62,70.11,54.56,56.18,100.3,29.22,71.8,-0.7325,87.55,75.67,13.27,1.389,66.63,4.62,0.761,264.8,195.6,6.6,5.7,38.3,33.7,85.2,95.8,8.8,42.4,3.7,108.6,23.4,62.1,77,74,21.84,6.193,7.045,20,0,116.7,113.3,139,104.8,9.4,11.2,70,100,100,97.18,57,42,58,56.67,64.71,67.83,61.95,87.25,54.22,-14.28,F5
50.98,51.1,44.45,44.4,75.34,75.2,81.11,80.8,79.03,62.21,50.01,51.15,64.41,23.15,187.8,-146.5,52.99,45.14,9.229,1.384,50.85,3.664,0.9596,267.8,194.9,5.4,3.5,38.6,34,84.3,94.3,6.2,42.5,3.6,116.7,32.6,60.5,57,55,10.69,4.72,8.971,20,0,112.2,108.8,139.4,104.3,5.4,6.8,90,0,100,25,48,42,45,56.1,68.39,58.25,54.91,45.19,66.43,203.5,F5
51.26,51.4,44.74,44.6,75.26,75.2,80.95,80.7,78.83,62.25,50.17,51.43,63.81,23.73,185.9,-145.8,53.18,44.3,10.26,1.389,50.24,3.722,0.9447,269.2,195.6,5.9,3.3,38.9,34,84.3,93.8,6.2,42.9,4,116.9,32.6,59.6,56,55,12.87,5.737,8.971,20,0,112.4,109,138.5,103.5,5.7,6.6,80,0,100,25,48,42,45,56.1,68.56,59.11,55.4,45.7,66.52,205,F5
52.82,53,41.71,41.2,70.67,70.6,80.33,80,77.89,70.36,52.3,52.99,106.7,26.97,83.13,-3.445,90.06,85.88,5.561,1.381,71.86,4.407,0.7978,264.9,194.5,5.2,6.1,36,31.4,86.3,97.8,9.3,38.7,2.7,108.2,21.7,66.4,85,81,13.53,3.609,6.406,20,0,114,110.5,135.5,103.4,9.6,11.8,50,30,100,85,57,42,62.24,60.56,67.74,57.43,55.2,90.19,59.88,-8.787,F5
50.53,50.6,39.87,39.8,66.66,66.4,75.7,75.4,73.51,66.55,49.52,50.7,101.2,24.58,77.82,-1.2,86.29,78.14,9.53,1.38,63.61,4.769,0.7372,268.5,194.3,5.3,5.6,34.5,30.1,81,88.4,9.5,37.3,2.3,102.5,21.4,58.6,73,70,11.17,3.139,7.424,20,0,109,106.9,134,103.1,8.9,10.8,70,0,100,100,57,42,90.99,59.95,63.81,57.71,54.34,152.8,67.77,-1.087,F5
46.39,46.4,39.33,39.2,70.67,70.6,76.81,76.7,75.27,61.02,46.12,46.6,68.74,17.27,159.5,-108,57.2,55.01,3.901,1.713,50.45,3.986,0.8821,268.7,194.5,3.2,3.9,36,31.4,80.4,87.4,6.6,38,2,108.6,28.4,56,57,55,9.872,4.085,8.971,20,0,108.8,106.3,134.5,102.6,6.1,7.2,50,0,100,33,48,42,50.67,60.15,67.62,48.66,47.87,55.52,93.63,176,F5
51.59,51.6,45.07,44.9,85.33,85.1,91.18,90.8,89.07,64.22,50.87,51.8,65.27,23.59,277.1,-235.4,53.09,47.23,7.581,1.72,59.02,3.162,1.112,267.6,195.3,5.1,3.2,39.8,34.8,94,112.2,6.3,43.2,3.7,126.8,33.1,77.9,68,65,16.17,7.047,7.914,20,0,116,111.1,143.4,107.5,5.7,6.7,70,0,100,20,49,42,26,56.18,78.18,57.3,54.71,25.74,70.05,222,F5
56.5,56.8,45.11,44.9,71.12,71.1,80.95,80.5,77.89,71.05,54.8,56.67,108.9,33.89,75.76,-0.7351,93.09,79.18,15.3,1.392,70.53,4.641,0.7576,266.1,196,7.5,5.8,37.4,32.7,86.3,97.8,9,41.4,3.8,108.4,22.1,65.9,82,79,14.88,3.886,6.586,20,0,111.8,109.4,137,102.6,9.6,11.9,80,100,100,82.28,57,42,73,59.17,65.12,68.85,62.77,136.7,60.43,-12.01,F5
51.59,51.7,45.02,44.8,85.33,85.1,91.22,90.8,89.19,64.26,50.87,51.76,65.79,22.7,278.3,-235.2,53.27,47.42,7.227,1.382,59.15,3.166,1.11,267.9,194.7,5.1,3,39.8,34.8,94,112.2,5.8,43,3.4,127.1,33.1,77.4,69,66,15.11,6.534,7.814,20,0,116.2,111.3,142.4,106.6,5.7,6.8,70,0,100,20,49,42,26,56.3,78.38,57.26,54.67,24.67,66.78,222.2,F5
43.73,43.8,39.91,40.1,71.41,70.8,75.21,74.4,73.71,53,43.5,43.98,42.96,16.94,233.8,-207.8,30.97,29.11,3.9,2.044,38.23,2.848,1.234,270.9,194.4,3,2.2,37.1,32.4,76.6,81.4,3.1,39.4,2.3,121.7,45.4,49,44,42,-3.917,-2.594,10.6,20,0,109.4,106.5,132.5,99.1,3.5,3.7,30,0,100,15,48,42,46.51,60.11,66.02,45.59,45.04,68.83,93.6,237.1,F5
56.26,56.6,50.1,50.3,74.6,74.4,80,79.5,78.17,66.35,55.46,56.51,60.14,20.36,131.7,-91.89,49.91,43.41,8.55,2.045,46.67,3.76,0.935,267.1,194.6,8.2,3.1,42.1,37.2,82.6,91.3,4.8,48.2,6.2,119.5,36.6,54.1,53,51,10.71,5.067,9.433,20,0,114.5,110.7,139.9,101.7,5.2,6.5,80,0,100,32,47,42,40,55.73,68.35,62.34,59.58,38.7,74.32,179.1,F5
56.05,56.1,45.93,45.6,85.29,85.1,94.09,93.7,91.6,73.8,55.33,56.18,97.76,27.59,197.8,-127.6,82.51,76.64,6.924,1.055,80.4,3.608,0.9744,266.6,195.5,6.3,5.3,39.5,34.6,99,122.1,8.2,42.9,3.5,123.2,24.5,87.5,96,92,26.77,7.787,5.448,20,0,115.6,111.1,143.4,107.9,8.8,10.3,65,0,100,35,49,42,30.66,56.14,78.71,61.11,58.8,29.34,71.91,163.3,F5
43.85,43.8,40.03,39.8,64.77,64.7,68.33,68.1,67.24,52.83,43.83,43.98,39.74,12.19,160.8,-133.3,31.07,30.87,1.25,1.053,35.56,3.072,1.144,267.9,195.1,3.3,2.2,36.5,31.9,70.3,71.5,4.2,39.4,2.7,118.3,47.8,40.1,42,40,5.084,3.639,10.89,20,0,109.8,107.1,128.5,96.9,3.3,4,25,0,100,22,47,42,60,59.86,62.46,44.28,44.35,112.9,30.01,216.4,F5
56.14,56.3,49.94,49.8,65.31,65.1,70.59,70.3,69.25,65.2,55.91,56.27,58.8,14.9,45.1,-1.195,50.62,48.75,2.929,1.058,41.24,4.316,0.8147,267.3,196,9,3.5,40.8,35.8,73.8,77,5.5,47.7,6.9,111.8,38.2,41.1,47,45,12.48,6.035,10.19,20,0,112.4,109.8,134,97.3,5.2,6.5,50,0,100,80,56,42,48,55.44,62.21,58.04,57.29,52.83,70.29,-21.63,F5
50.53,50.6,40.03,39.9,80.62,80.4,89.63,89.4,87.1,69.21,49.6,50.74,100.2,28.09,199,-126.9,85.34,77.82,9.24,1.718,79.62,3.769,0.933,267,195.1,3.4,3.1,36.5,31.9,92.5,109.2,7.4,37.1,0.8,114.9,22.2,76.8,93,89,27.46,7.797,5.704,20,0,112,109,139,106.9,9,10.7,70,30,100,36,49,42,41,59.82,74.62,57.84,54.38,45.57,64.15,162.6,F5
52.78,53,49.86,49.8,75.13,75,77.87,77.9,76.78,58.73,52.59,52.99,30.52,12.15,201,-182.6,23.95,22.41,3.275,1.732,35.08,2.401,1.465,267.2,196.7,6,1.7,43.8,39,79.5,85.9,3.5,49.6,6,143.6,64.1,47.1,40,39,11.98,11.17,11.04,20,0,120.2,114.7,139,99.4,2.6,3.2,45,0,100,10,47,42,23.89,56.1,70.48,54.4,53.77,20.28,78.59,237.4,F5
53.47,53.4,50.1,50.1,85.66,85.6,89.05,88.9,87.67,61.27,53.29,53.6,38.38,15.58,298.4,-275.6,30.42,28.72,2.864,1.167,43.16,2.477,1.419,271.2,216.5,6.5,1.8,43.6,38.8,90.7,105.7,4.5,49.6,5.6,145.1,55.1,67.2,49,47,15.16,11.23,9.926,20,0,122.2,115.6,139.4,99.8,3.6,3.3,40,0,100,5,49,56,20,55.73,80.35,54.77,54.26,15.19,68.75,245.1,F6
46.39,46.4,39.95,39.9,81.07,80.8,87.33,87,85.46,61.55,46.12,46.6,70.5,21.05,269.1,-219.7,57.72,55.3,4.312,1.893,58.07,3.495,1.006,270.2,215,2.7,2.9,37.1,32.4,89.9,104.2,5.4,38.9,1.8,117.8,27.7,71.3,67,64,13.1,5.287,8.015,20,0,112.4,108.2,134.5,126.9,6.2,6.5,41.45,0,100,23,49,56,26,59.58,75.6,48.87,47.95,31.53,103.5,214.7,F6
51.63,51.9,44.29,44.1,66.29,66.2,73.17,72.8,71.66,64.75,51.4,51.8,77.01,16.81,77.45,-17.25,65.89,63.83,3.584,1.529,50.47,4.59,0.7661,268.8,215.3,6.1,4.5,38,33.2,77.3,82.4,7.9,41.9,3.9,105.9,28.6,49.7,57,55,11.35,4.194,8.971,20,0,110.1,107.3,129.5,95.7,6.6,7.8,37.18,0,100,65,51,56,60,58.8,63.89,53.41,52.78,79.29,86.02,47.26,F6
52.86,53.2,42.04,41.7,71,70.9,81.23,81.2,78.87,70.73,52.43,53.07,113.8,26.26,90.59,-3.015,97.58,93.67,5.815,1.905,75.7,4.532,0.7758,266.9,216.4,5.5,6.2,36.2,31.6,87.4,99.8,11.4,39.1,2.9,108.2,21,67.7,90,86,18.54,4.632,5.964,20,0,111.8,109,133.5,101.6,10.3,11.5,55,30,100,85,57,56,57.54,59.62,67.49,58.49,55.2,80.05,42.38,-9.078,F6
54.7,57.1,53.25,55.8,63.83,61.4,65.51,61.7,66.1,62.87,55.13,55.57,19.16,6.706,36.92,-11.05,13,16.83,3.954,7.78,1.68E-45,45.71,1.29E-46,274.3,215.5,0.3,0.3,55.7,52.2,62,60.1,0,56.3,0.4,107.1,45.1,8.2,0,0,-21.67,-32.16,23.27,6,0,110.1,107.5,49.2,0,0.3,1.1,0,0,100,100,56,56,30,59.7,64.13,55.38,55.16,36.3,94.9,149.3,F6
55.81,55.6,48.42,48.2,68.87,68.4,75.95,75,73.75,67.33,55.58,55.81,79.37,24.63,72.01,-17.27,66.28,64.23,2.116,0.05944,50.52,4.613,0.7621,269,215.4,9.1,4.8,39.1,34.2,79.8,86.4,6.4,45.6,6.5,111.1,31.3,51.6,58,56,4.495,1.611,8.86,20,0,111.8,108.8,133,98.3,6.6,7.4,0,0,100,65,51,56,67,58.64,63.19,56.32,56.3,129.7,50.78,29.07,F6
66.95,67,58.78,58.8,79.96,81.5,86.55,88.5,85.09,76.66,65.69,67.03,73.68,16.33,94.25,-36.9,73.49,62.21,12.07,0.797,62.04,4.165,0.8442,268.3,216.1,9.7,3,48.9,44.3,91.5,107.2,7.5,56.6,7.5,122,30.5,62.2,70,67,61.38,23.69,7.715,20,0,110.5,96.8,141.9,96.9,7.2,8.2,50,90,100,51.36,49.85,56,20,56.1,76.83,76.51,71.49,18.9,57.81,91.21,F6
43.57,43.8,40.11,40.1,71.49,71.2,75.13,75,73.83,52.79,43.38,43.78,41.07,14.62,237.3,-210.8,31.03,29.34,3.589,1.899,38.11,2.863,1.228,270.6,215.6,1.9,1.3,37.7,33,76.3,80.9,1.9,39.9,1.9,122.2,45.9,47.2,44,42,2.813,1.948,10.6,20,0,113.3,109.4,129.5,95.5,3.6,3.9,30,0,100,15,48,56,43.08,59.7,67,45.23,44.72,48.07,86.14,237.2,F6
56.26,56.6,45.8,45.8,71.04,70.9,80.78,80.5,77.93,70.81,54.84,56.43,109.4,32.04,79.98,-2.586,93.4,80.75,14.18,1.522,70.59,4.653,0.7557,269.6,214.4,8.1,6.4,37.7,33,86.9,98.8,9.2,42.4,4.4,108.8,21.7,65.3,81,78,14.2,3.691,6.677,20,0,113.3,110.7,134,100.3,9.6,10.7,72.35,60.87,100,90.74,57,56,67,58.39,64.63,68.36,62.2,123.3,55.23,-2.583,F6
58.84,60,50.96,51.7,72.23,70.6,79.59,78.1,77.4,70.6,57.75,59.34,82.17,24.51,75.76,-18.09,70.69,60.92,14.24,4.469,55.83,4.452,0.7898,267.7,215.4,10,4.5,41.5,36.7,82.9,91.8,6.5,48.7,7.1,114.9,32,54.6,64,61,15.47,5.354,8.323,20,0,120.4,115.7,134.5,96.6,7.7,8.4,75,100,100,100,56,56,58,55.32,63.56,70.28,64.21,71.36,56.24,52.43,F6
56.01,56.1,49.86,50,65.47,65.4,71.16,70.6,69.74,65.28,55.74,56.06,63.86,15.93,50.05,-2.123,55.5,53.06,2.862,0.4283,42.85,4.554,0.7721,269.4,216.3,8.2,4.4,41.8,36.9,75,78.9,5.8,48,6.2,110.9,35.9,42.2,50,48,13.45,5.992,9.8,20,0,112.4,109.2,131,93.1,5.3,6.1,50,0,100,80,56,56,50,54.75,61.88,57.96,57.12,53.58,68.69,-16.22,F6
59,59.3,49.77,49.8,70.63,70.4,79.1,78.9,76.41,70.48,57.5,59.17,93.65,29.71,65.57,-1.639,83.05,69.56,15.02,1.534,60.71,4.81,0.731,265.2,216,9.4,5.1,40.6,35.6,84,93.8,8.1,46.6,6,110.7,26.7,58.7,70,67,23.45,7.123,7.715,20,0,114.2,110.9,136.5,100.1,8.5,9.5,85,100,100,100,56,56,58,54.75,62.82,70.94,64.66,88.28,57.38,-16.15,F6
51.43,51.6,42.4,42.4,80.82,80.7,89.42,89,87.22,69.62,51.07,51.64,96.3,24.61,197.2,-125.5,80.69,77.54,5.038,1.89,76.4,3.714,0.9468,268.8,214.6,6.2,5.3,36.2,31.6,94.3,112.7,8.7,39.8,3.6,118.8,24.5,81.3,90,86,21.52,6.356,5.964,20,0,112.9,108.6,135,103.1,8.5,9.2,50,30,100,36,49,56,35.45,59.37,75.52,54.48,53.15,36.59,91.04,163.1,F6
51.43,51.6,42.36,42.2,80.78,80.7,89.42,89,87.22,69.58,51.03,51.56,97.11,24.7,198.4,-126,81.31,77.79,4.685,1.161,76.21,3.751,0.9372,269.8,215.3,6.2,5.3,36,31.4,94.5,112.7,9.1,39.6,3.6,118.8,24.3,81.1,90,86,20.66,6.052,5.964,20,0,112.9,108.6,134,102.1,8.3,9.4,50,30,100,36,49,56,35.88,59.41,75.52,54.4,53.07,36.82,84.67,164,F6
49.09,49.3,45.56,45.6,85.53,85.3,89.13,89,87.88,58.28,48.95,49.26,40.68,14.18,334.4,-307.9,31.62,30.31,2.84,1.524,45.31,2.454,1.433,271.1,214.6,5.3,2.6,40.3,35.3,91,107.2,4.7,44.9,4.6,142,50.7,71.8,52,50,13.47,9.419,9.553,20,0,119.9,113.8,136.5,100.1,3.5,3.7,25,0,100,5,49,56,18,58.35,80.8,50.14,49.83,15.16,68.17,246.5,F6
46.47,46.6,39.62,39.6,71.41,71.1,77.92,77.8,76.25,61.35,46.2,46.68,73.41,18.78,168.1,-113.4,61.19,58.78,4.298,1.887,52.9,4.067,0.8645,270.7,214.3,4.2,3.7,35.4,30.9,81.5,89.4,6.6,38.4,3,108.6,27.1,58,60,58,9.933,3.848,8.641,20,0,109.8,106.7,132,100.2,6.6,7,45,0,100,33,48,56,45.56,59.66,67.57,49.07,48.03,56.95,99.06,176,F6
47.09,47.2,39.87,39.8,66.25,66.2,73.17,73,71.58,61.55,46.86,47.38,77.6,17.76,112.5,-52.65,64.8,62.75,4.687,2.631,50.02,4.556,0.7718,269.2,215.4,3.5,3.3,36.3,31.7,76.3,80.9,6.2,38.5,2.2,102.8,26.8,49.7,57,55,5.017,1.839,8.971,20,0,108.4,106.1,130,97.3,6.8,7.4,47.49,0,100,50,48,56,63,59.5,63.85,49.24,48.4,97.94,112.5,119,F6
53.15,53.2,42.61,42.2,70.96,70.8,80.86,80.5,78.58,70.6,52.75,53.24,111.3,25.6,89.62,-3.964,94.78,91.25,4.329,0.7957,73.35,4.543,0.7738,269.5,215.9,6.8,6.1,35.6,31.1,86.6,98.3,9.9,39.4,3.8,108.2,21.8,67.2,86,82,15.41,3.94,6.317,20,0,112.4,109.2,133.5,103.2,9.6,10.8,40,30,100,85,57,56,53.43,59.62,67.33,55.91,54.71,79.69,86.22,-4.88,F6
48.27,48.2,45.11,44.9,76.03,76,79.43,79.2,77.97,55.95,48.21,48.44,38.14,16.4,247.3,-225.6,28.34,27.76,2.108,1.524,38.62,2.58,1.363,269.5,214.7,3.9,2.1,41,36.1,81.3,88.9,4,44.6,3.6,134.7,53.4,53.5,45,43,4.157,3.1,10.46,20,0,114,109.4,134,96.8,3.3,3.3,20,0,100,10,48,56,29,58.1,70.32,48.79,48.81,32.22,50.59,239.3,F6
44.14,44.1,40.52,40.2,80.91,81,84.79,84.8,83.42,54.31,43.99,44.35,43.88,15.56,328.5,-300.2,32.46,31.14,3.217,1.897,44.54,2.562,1.372,270.8,215.3,2,1.2,38,33.2,86,97.3,3.5,40.1,1.9,130.9,44.7,63.4,51,49,4.39,2.846,9.675,20,0,113.6,108.6,134.5,100.2,3.8,3.9,20,0,100,8,49,56,27,59.62,76.62,45.14,45,21.96,77.2,245.2,F6
51.63,51.7,44.33,44.3,66.25,66.1,73.13,72.8,71.62,64.71,51.44,51.8,77.32,16.88,77.76,-17.32,65.84,64.14,3.232,1.536,50.3,4.602,0.764,269.8,216.4,6.4,4.5,37.7,33,77.3,82.4,7.9,41.9,4.2,105.9,28.4,49.4,57,55,9.922,3.65,8.971,20,0,110.3,107.5,131,96.8,6.7,7.6,34.11,0,100,65,51,56,54,58.76,63.68,53.46,52.74,82.26,77.57,47.26,F6
53.52,53.8,50.14,50.3,85.66,85.4,89.05,88.9,87.67,61.35,53.37,53.73,38.14,15.48,295.6,-272.9,30.13,28.81,3.203,1.888,43.15,2.455,1.432,269.5,214.4,6.5,2.3,43.8,39,91.2,106.7,4.9,49.5,5.7,145.4,54.6,67.2,49,47,14.99,11.18,9.926,20,0,122.2,115.6,139,99.2,3.5,3.5,40,0,100,5,49,56,20,55.69,80.19,54.89,54.34,15.16,76.86,243.2,F6
50.44,51.2,42.16,42.4,66.82,66.1,74.56,74.1,73.06,65.98,50.22,50.78,86.98,16.88,79.6,-9.493,73.77,71.73,5.014,2.975,56.24,4.612,0.7623,269.8,213.7,5.7,5.1,36.7,32.1,79.2,85.4,8.3,40.2,3.7,106.1,26.9,53.3,65,62,9.788,3.2,8.219,20,0,112.9,110.1,130.5,97.6,8.2,9,50,0,100,100,57,56,67,59.78,64.67,54.85,52.58,82.94,53.02,26.66,F6
46.55,46.6,39.66,39.4,71.37,71.2,77.92,77.6,76.25,61.31,46.28,46.77,73.79,18.76,168.3,-113.3,62.08,59.65,4.334,1.903,52.78,4.136,0.8501,270.4,216.1,4,3.7,35.4,30.9,81.3,88.9,6.4,38.4,3,108.8,27.3,58.1,60,58,11.62,4.481,8.641,20,0,109.6,106.7,131,99.7,6.5,7,50,0,100,33,48,56,51.71,59.62,67.37,48.83,47.95,58.09,104,174.6,F6
54.33,56.8,50.8,51.9,73.33,70.3,77.1,75,76.33,63.27,54.39,55.16,41.93,8.513,145.4,-112,31.7,32.22,6.886,7.402,38.83,2.871,1.225,267.3,215.2,8.4,2.3,43.5,38.7,77.3,82.4,0.9,50.6,7.3,143,65.7,44.4,46,44,2.871,1.947,10.32,20,0,121.7,116,132,92,4.7,5.1,75,50,100,50,48,56,38,55.44,68.23,61.69,56.96,15.98,34.97,208.1,F6
56.63,56.8,50.43,50.6,85.12,84.9,91.1,90.5,89.39,69.62,56.48,56.84,67.3,19.21,222.7,-174.6,55.8,54.48,3.228,1.903,56.92,3.447,1.02,270.3,216.1,8.2,3.5,42.4,37.5,94,112.2,6.2,48.5,6.2,129,35,75.2,66,63,16.49,6.968,8.116,20,0,117.8,112.7,139,100.3,5.7,6.3,38.27,0,100,25,49,56,22,55.32,80.06,58.25,57.61,18.64,77.48,204.2,F6
45.2,45.1,41.54,41.4,72.06,71.7,75.87,75.4,74.29,54.1,45.1,45.37,42.83,17.82,227.1,-202.1,32.76,31.81,2.477,1.526,39.41,2.923,1.203,270.1,214.9,4.2,2.5,37.2,32.5,77.9,83.4,4.1,40.7,3.3,122.2,44.6,50.7,45,43,3.986,2.647,10.46,20,0,109.2,106.3,130,96.5,3.9,3.6,20,0,100,15,48,56,51.79,59.7,66.18,46,45.94,65.98,59.45,232.3,F6
48.4,48.5,45.43,45.4,75.75,75.7,78.78,78.6,77.64,55.95,48.33,48.57,33.98,12.71,243.4,-222.2,26.48,25.89,2.106,1.523,37.13,2.507,1.403,269.3,214.5,4.1,2.1,41.3,36.4,80.7,87.9,3.9,45.1,3.9,137.1,56.4,51.6,43,41,10.77,9.012,10.74,20,0,116.2,111.1,133,95.4,2.9,3.1,20,0,100,10,48,56,25,58.31,71.1,48.83,48.85,23.86,50.55,240.6,F6
56.22,56.6,50.39,51.1,65.88,65.1,71.49,70.4,69.94,65.57,55.99,56.47,63.04,17.34,49.21,-3.509,52.39,50.33,4.326,2.268,41.87,4.399,0.7992,269.8,215.7,9.3,4.3,41.6,36.7,74.7,78.4,5.2,48.8,7.2,111.6,36.9,41.3,49,47,4.427,1.997,9.926,20,0,112.9,109.6,132,94.1,5.4,5.7,40,0,100,80,56,56,47,54.62,60.37,58.33,57.53,72.44,103.8,-6.146,F6
51.8,52.2,44.49,47.7,67.31,67,73.13,67.9,73.55,66.88,51.77,52.01,66.11,4.811,75.87,-4.946,65.93,65.71,2.128,1.908,1.68E-45,231.8,2.55E-47,273,216.7,0,0,49.6,45,67,67,0,47.7,0,105.9,38.7,22.2,0,0,-0.6312,-0.2715,23.27,26,0,110.3,107.5,109.2,63.3,0.9,3.9,0,0,100,100,56,56,30,59.7,68.15,52.23,52.17,13.67,51.08,36.55,F6
53.64,53.8,50.22,50.3,85.7,85.6,89.09,88.7,87.72,61.39,53.45,53.77,38.23,15.52,296.3,-273.6,30.57,28.88,2.844,1.159,43.15,2.491,1.412,270.2,214.9,6.8,2.5,43.6,38.8,91.2,106.7,4.7,49.6,5.6,145.8,54.4,67,50,48,16.19,12.04,9.8,20,0,121.7,115.1,138.5,98.2,3.3,3.4,40,0,100,5,49,56,20,55.69,80.27,54.93,54.42,15.15,68.26,243.8,F6
60.31,60.5,50.02,50,75.34,75.2,84.96,84.7,82.47,75.11,59.43,60.4,106.5,27.5,81.55,-2.548,92.15,84.23,8.709,0.7916,70.78,4.578,0.7681,265.7,214.9,9.2,6,40.8,35.8,90.5,105.2,9.4,46.4,5.6,114,23.5,69.3,82,79,20.34,5.432,6.586,20,0,115.3,111.3,139,102.4,9.3,10.5,80,30,100,100,57,56,44.87,54.99,69.29,66.76,63.51,46.15,64.27,-8.758,F6
55.6,55.5,51.37,51.2,85.41,85.3,89.54,89.2,88.04,64.75,55.54,55.69,46.5,16.89,262.1,-232.4,37.98,37.4,1.38,0.7945,47.37,2.819,1.247,270,215.4,7.4,2.6,43.8,39,92,108.2,5.6,50.1,6.3,138.4,46.4,69.4,54,52,17.4,10.64,9.315,20,0,118.8,113.1,138.5,98.2,3.9,4.3,0,0,100,15,49,56,17.86,55.57,80.14,55.91,55.89,16.49,33.12,231.5,F6
49.67,49.5,41.99,41.9,68.21,67.8,75.62,74.7,73.51,63.72,49.27,49.8,82.51,23.56,108.9,-49.98,68.58,65.07,4.669,1.158,53.43,4.513,0.779,267.3,214.6,5.6,4.8,36.3,31.7,79.5,85.9,7.3,39.6,3.3,106.1,26.4,55.3,60,58,4.459,1.537,8.641,20,0,108.8,106.3,132.5,100.3,6.9,7.6,31.45,0,100,50,48,56,70,59.54,63.6,51.49,51.02,139.1,112.1,107.6,F6
52.45,52.5,46.17,46.1,86.11,86.1,92.21,91.9,89.97,64.71,51.65,52.58,68.6,25.18,284.1,-240.7,56.43,49.22,8.373,1.163,61.45,3.229,1.089,270,215.7,5.6,4.1,40.3,35.3,96,116.1,6.6,44.3,4.2,128.5,33,81,72,69,18.67,7.74,7.52,20,0,116.4,111.1,139,103.2,5.8,6.6,60,0,100,20,49,56,32,58.19,78.63,58.45,55.61,29.56,70.68,223.2,F6
44.22,45.3,40.52,40.5,80.21,78.7,84.3,83.2,83.37,55.09,44.32,44.68,46.32,10.5,320.2,-284.4,33.28,34.16,3.225,4.111,45.17,2.59,1.357,271.6,215.9,2.2,1.7,38.2,33.4,84.9,95.3,2.4,40.2,2,131.5,46.8,61.4,52,50,-0.6847,-0.4204,9.553,20,0,115.6,110.9,134.5,100.3,4.6,4.9,0,0,100,24.14,49,56,17,59.74,76.42,44.9,44.96,15.12,77.4,242.6,F6
52.61,52.4,45.23,44.9,66.66,66.4,73.74,73,71.83,65.12,52.43,52.66,79.41,21.43,75.26,-17.27,66.18,64.49,2.112,0.4264,50.39,4.618,0.7614,269.1,215.1,6.9,4.9,38,33.2,77.9,83.4,7.3,42.9,4.9,107.3,29.4,50.2,58,56,3.862,1.383,8.86,20,0,111.1,108.4,130.5,96.7,6.6,7.5,22.54,0,100,65,51,56,60,58.72,62.82,53.01,52.99,125.2,50.7,38.5,F6
50.69,51.9,45.6,45.6,64.94,64.8,69.77,70.4,69.04,61.43,50.71,51.19,54.06,8.097,85.21,-39.24,45.73,45.88,4.323,4.473,44.57,3.608,0.9745,268.6,215.6,5.6,4.6,40,35,75,78.9,7.4,44.3,4.5,119,43.8,44.6,52,50,15.29,8.046,9.553,20,0,113.8,110.1,129.5,94,5.4,6.3,40,0,100,56.95,49,56,17.76,59.17,65.24,53.13,52.09,32.01,99.64,124,F6
